orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
948114194;SECANT AS;17;;Drive med regnskaps- og revisjonstjenester, eie eiendommer, samt delta i andre virksomheter.;specific;delta eie eiendo regnskaps- revisjonstjenester;bookkeeping core, audit/tax, unrelated trade;;
986486666;SELBU ØKONOMI & REGNSKAP AS;14;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
910861360;SELJORD REKNESKAPS-SERVICE AS;19;;Rekneskapsføring, økonomirådgjeving og konsulenttjenester og det som naturleg høyrer til dette, samt deltagelse i andre selskap som har økonomisk formål.;specific;deltagelse har høyrer naturleg rekneskapsføring økonomirådgjeving;advisory;;
971532904;SENJA SAMDRIFTSKONTOR AS;5;;Gjennom sin aktivitet å oppnå en mer lønnsom og rasjonell drift av fiskefartøyene. Formålet skal nås gjennom regnkapstjenester, forhandling på vegne av fiskerne om inkjøpsavtaler, koordinere innkjøp, bistå med budsjettering og drifts- planlegging og ellers utføre oppgaver etter behov.;specific;aktivitet behov bistå budsjettering drifts- ellers etter fiskefartøyene fiskerne forhandling gjennom inkjøpsavtaler innkjøp koordinere lønnsom mer nås oppgaver oppnå planlegging rasjonell regnkapstjenester sin utføre vegne;payroll;;
928100030;SH REGNSKAP AS;7;;Regnskapsførsel, deltagelse i andre selskaper og kjøp/salg/utleie/drift av eiendom.;generic;deltagelse selskaper;bookkeeping core, unrelated trade;;
979558929;SIGMA REGNSKAP AS;12;;Regnskapsføring og alt som står i forbindelse med dette.;boilerplate;;bookkeeping core;;
924696826;SIGNATUR MANAGEMENT AS;6;;Regnskapsførsel og økonomisk rådgivning;boilerplate;;bookkeeping core, advisory;;
927411296;SIRIUS ØKONOMI AS;6;;Regnskapsføring, økonomisk rådgivning og konsulentvirksomhet.;boilerplate;;bookkeeping core, advisory;;
989497111;SKAGEN EIENDOMSFORVALTNING ØSTLANDET AS;6;;Føring av regnskap for andre, eiendomsforvaltning for andre, drifts- og utviklingstjenester knyttet til eiendommer samt konsulenttjenester som naturlig faller sammen med dette, herunder å delta i andre selskaper.;specific;drifts- eiendo eiendomsforvaltning faller knyttet utviklingstjenester;bookkeeping core, advisory, unrelated trade;;
993496308;SKARVEN REGNSKAP AS;6;;Drive regnskapskontor, rådgivning, utleie av personell og det som naturlig hører til dette. Selskapet kan ved aksjetegning eller på annen måte delta i andre selskap.;specific;aksjetegning delta måte personell;bookkeeping core, advisory;;
957162193;SKATT & FRADRAG KUNSTNERE AS;8;www.skattogfradrag.no;Autorisert regnskapsførerselskap med rådgivning i økonomi, skatt, administrasjon og regnskap. Sekretær- og konsulenttjenester innenfor økonomi & administrasjon, samt kjøp og salg verdipapirer og eiendom.;specific;administrasjon autorisert regnskapsførerselskap sekretær- verdipapirer;bookkeeping core, advisory, audit/tax, unrelated trade;;
942896204;SKEDSMO REGNSKAP AS;13;;Drift av regnskapskontor, økonomisk rådgivning samt annen virksomhet som naturlig hører inn under det samme.;generic;inn;bookkeeping core, advisory;;
944886923;SKIEN REGNSKAPSKONTOR AS;8;;Drive regnskapskontor og annet som herved står i forbindelse.;boilerplate;;bookkeeping core;;
977675820;SKISTAD REGNSKAP AS;5;skistadregnskap.no;Regnskapskontor.;boilerplate;;bookkeeping core;;
982363543;SKREIA REGNSKAP AS;27;;Regnskapskontor.;boilerplate;;bookkeeping core;;
918097902;SKYA REGNSKAP AS;34;www.skya.no;Salg av regnskapstjenester med tilhørende tjenester, kjøp, utleie, utvikling og salg av eiendom og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta foretak gjøre interessert måte seg tilhørende;bookkeeping core, unrelated trade;;
913353536;SMART ØKONOMI AS;5;www.smartokonomi.no;Regnskap, bokføring, budsjettering og annen veiledning for andre.;generic;budsjettering veiledning;bookkeeping core;;
816551382;SNE REGNSKAP AS;13;;Regnskap.;boilerplate;;bookkeeping core;;
927149699;SNØHETTA REGNSKAP ALVDAL FOLLDAL AS;7;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
982307767;SNØHETTA REGNSKAP AS;20;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
987655623;SNØHETTA REGNSKAP FRON AS;14;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjoner og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjoner;bookkeeping core, advisory;;
934409477;SNØHETTA REGNSKAP MOLDE AS;6;www.snohettaregnskap.no;Regnskapsføring.;boilerplate;;bookkeeping core;;
914852668;SNØHETTA REGNSKAP OPPDAL AS;11;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
915232108;SNØHETTA REGNSKAP OTTA VÅGÅ AS;9;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgvining og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder rådgvining selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
914404886;SNØHETTA REGNSKAP RINGEBU AS;8;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
912751082;SNØHETTA REGNSKAP ØYER AS;13;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgvining og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie akjser i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;akjser bokføringsvirksomhet deltakelse eie næringsvirksomhet områder rådgvining selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
928595927;SNØHETTA REGNSKAP ÅNDALSNES AS;7;www.snohettaregnskap.no;Regnskap og bokføringsvirksomhet for andre, rådgivning og konsulentvirksomhet innen økonomifunksjonen og tilliggende områder. Videre deltakelse i annen næringsvirksomhet, herunder eie aksjer i andre selskaper og annet som står naturlig i forbindelse med dette.;specific;bokføringsvirksomhet deltakelse eie næringsvirksomhet områder selskaper tilliggende videre økonomifunksjonen;bookkeeping core, advisory;;
847812362;SOLDI REGNSKAP AS;22;;Bedrive tjenester innenfor regnskap, forvaltning av eiendom samt hva hermed står i forbindelse og dessuten delta i andre selskaper med lignende virksomhet.;specific;bedrive delta dessuten forvaltning selskaper;bookkeeping core, unrelated trade;;
967830038;SOLIDITET AS;52;www.soliditet.as;Yte regnskapstjenester, økonomisk rådgivning og andre merkantile tjenester og hva dermed står i forbindelse, herunder ved aksjeinnskudd eller på annen måte delta i andre foretak.;specific;aksjeinnskudd delta foretak merkantile måte yte;bookkeeping core, advisory;;
925851965;SOLVENS AS;9;;Regnskapsbyrå.;boilerplate;;bookkeeping core;;
932065215;SON REGNSKAP AS;9;www.sonregnskap.no;Regnskapsføring.;boilerplate;;bookkeeping core;;
967661643;SPAREBANK 1 FORRETNINGSPARTNER ØSTLANDET AS;152;www.sb1forretningspartner.no;Gjennom blant annet eierinteresser i andre selskaper- og drive regnskaps- og konsulent- virksomhet, salg av edb-tjenester samt annen virksomhet som er forbundet med dette.;specific;edb-tjenester eierinteresser forbundet gjennom konsulent- regnskaps- selskaper-;bookkeeping core, advisory, IT/data services;;
851987142;SPAREBANK 1 REGNSKAPSHUSET NORD-NORGE AS;274;www.snnregnskap.no;Å drive med salg av administrative tjenester så som regnskapsføring, lønnsføring, fakturering og andre administrative tjenester, samt bedriftsøko- nomisk rådgivning og hva herved står i forbind- else. Selskapet kan også delta som eier i annen næringsvirksomhet.;specific;administrative bedriftsøko- delta eier else fakturering forbind- lønnsføring nomisk næringsvirksomhet;bookkeeping core, payroll, advisory;;
936285066;SPAREBANK 1 REGNSKAPSHUSET SMN AS;585;www.smnregnskap.no;Føre regnskaper og hva som står i forbindelse med dette, herunder økonomisk rådgivning, for en ubegrenset kundekrets, og kan ved aksjetegning eller på annen måte delta i andre foretagender for å dekke samme formål.;specific;aksjetegning dekke delta foretagender føre kundekrets måte ubegrenset;bookkeeping core, advisory;;
980289648;SPAREBANK 1 REGNSKAPSHUSET VALHALL AS;64;;Drive regnskapsføring og rådgivning innen regnskap, skatt og selskapsrett, samt alt som naturlig hører sammen med dette.;generic;selskapsrett;bookkeeping core, advisory, audit/tax;;
990945748;SPAREBANK 1 SØR-NORGE FORRETNINGSPARTNER AS;408;www.sr-bank-fp.no;Føre regnskaper og hva som står i forbindelse med dette, herunder økonomisk rådgivning, for en ubegrenset kundekrets, og kan ved aksjetegning eller på annen måte delta i andre foretagender for å dekke samme formål.;specific;aksjetegning dekke delta foretagender føre kundekrets måte ubegrenset;bookkeeping core, advisory;;
979287356;SPAREBANK 1 ØKONOMIHUSET AS;67;;Regnskapsføring og bedriftsrådgivning og hva der står i forbindelse, herunder delta i andre selskaper.;specific;bedriftsrådgivning delta der selskaper;bookkeeping core, advisory;;
938251878;SPAREBANK 1 ØKONOMIPARTNER NORDMØRE AS;60;;Å føre regnskaper og hva som står i forbindelse med dette, herunder økonomisk rådgivning.;generic;føre;bookkeeping core, advisory;;
967122610;SPAREBANK 1 ØSTFOLD AKERSHUS REGNSKAPSHUSET AS;46;www.vigres.no;Kjøp og salg av konsulenttjenester innen regnskap og økonomisk rådgivning. Investere i andre selskaper, samt delta i likelydende virksomheter. Selskapets virksomhetsområde er også utleie av bygg.;specific;bygg delta investere likelydende selskaper virksomhetsområde;bookkeeping core, advisory, unrelated trade;;
981951840;SPORT HOLDING REGNSKAP AS;27;;Regnskapsføring, konsulentbistand, kjøp og salg av naturlig tilhørende produkter. I tillegg inngår utleie og hva dermed står i forbindelse, samt interesser i andre selskaper.;specific;inngår interesser konsulentbistand selskaper tilhørende tillegg;bookkeeping core, advisory;;
880405802;STABEKK REGNSKAPSSERVICE AS;8;;Autorisert regnskapskontor samt yte konsulentbistand og databistand.;specific;autorisert databistand konsulentbistand yte;bookkeeping core, advisory, IT/data services;;
913108507;STAD REGNSKAP & RÅDGIVNING AS;5;www.srr.no;Regnskap og rådgivningstjenester, bokføring, lønn, årsoppgaver.;specific;lønn rådgivningstjenester årsoppgaver;bookkeeping core, payroll, advisory;;
990866953;STADSBYGD REGNSKAPSKONTOR AS;6;;Regnskapsføring.;boilerplate;;bookkeeping core;;
987433574;STANGE REGNSKAP AS;14;;Regnskapsføring og hva som naturlig hører herunder.;boilerplate;;bookkeeping core;;
925088285;STARIA NORWAY AS;16;;Regnskapsføring. Konsulenttjenester innen IT.;boilerplate;;bookkeeping core, advisory, IT/data services;;
979607008;STATEMENT AS;45;www.statement.no;Drive autorisert regnskapsførervirksomhet, samt å yte bistand og drive rådgivning innenfor områder som naturlig kommer inn under selskapets forretningsområder. Selskapet skal være autorisert regnskapsførerselskap.;specific;autorisert forretningsområder inn områder regnskapsførerselskap regnskapsførervirksomhet være yte;bookkeeping core, advisory;;
919033800;STATERA ACCOUNTING AS;15;;Regnskap, bokføring og økonomisk rådgivning for klienter.;generic;klienter;bookkeeping core, advisory;;
936597033;STATERA ØKONOMI AS;9;;Regnskapsføring.;boilerplate;;bookkeeping core;;
929227271;STENDER REGNSKAP AS;5;;Regnskapsføring, boligforvaltning, salg av konsulenttjenester og ellers alt som naturlig står i forbindelse med disse virksomhetene.;specific;boligforvaltning disse ellers virksomhetene;bookkeeping core, advisory;;
913107896;STENE REGNSKAP AS;9;;Ekstern regnskapsføring for andre firmaer.;generic;ekstern firmaer;bookkeeping core;;
945429348;STICO CONSULT AS;7;;Konsulenttjenester, handel, agentur, investering i og utleie av driftsmidler, samt hva herunder står i forbindelse, herunder å delta i andre selskaper.;generic;agentur driftsmidler;advisory, unrelated trade;;
952151533;STORETVEDT REGNSKAPSBYRÅ AS;13;;Regnskapsbyråvirksomhet, og hva dermed står i forbindelse, herunder ved innskudd av kapital, eventuelt ved aksjetegning å delta i andre virksomheter.;specific;aksjetegning delta eventuelt innskudd regnskapsbyråvirksomhet;bookkeeping core;;
821676282;STYREWEB REGNSKAP AS;8;;Regnskap og bokføring.;boilerplate;;bookkeeping core;;
983261043;SULDAL ØKONOMI OG RÅDGIVNING AS;12;www.suldalokonomi.no;Drift av rekneskapskontor med tilhøyrande tenester, i tillegg til sal og kjøp av aksjar.;specific;aksjar rekneskapskontor sal tenester tilhøyrande tillegg;;;
894915072;SUMARUM AS;8;www.sumarum.no;Regnskapsføring, økonomirådgivning og andre tjenester.;generic;økonomirådgivning;bookkeeping core;;
912444538;SUMMARUM AS;5;;Regnskapskontor og rådgiving.;boilerplate;;bookkeeping core, advisory;;
926195581;SUNDE REGNSKAP AS;16;;Regnskap og bokføring og hva som naturlig hører inn under dette Selskapet kan eie aksjer/andeler i andre selskaper.;specific;eie inn selskaper;bookkeeping core;;
927074710;SWISS LIFE ASSET MANAGERS BUSINESS MANAGEMENT AS;7;no.swisslife-am.com;Yte tjenester knyttet til administrasjon og forretningsførsel, herunder regnskapsførsel og rådgivning, samt hva naturlig følger med dette, herunder investere i andre selskaper knyttet til slik virksomhet.;specific;administrasjon forretningsførsel følger investere knyttet selskaper yte;bookkeeping core, advisory;;
914549140;SYNEGA REGNSKAP AS;6;www.synega.no;Regnskap, bokføring, økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
915075223;SYSTEM REGNSKAP AS;16;;Regnskap, bokføring, rådgivning og kurs.;generic;kurs;bookkeeping core, advisory;;
931237764;SÖDERBERG & PARTNERS REGNSKAP AS;9;;Regnskapsføring.;boilerplate;;bookkeeping core;;
927142597;TABULARIS AS;5;tabularis.no;Regnskapsføring;boilerplate;;bookkeeping core;;
925913731;TALERA AS;25;;Regnskapsføring - økonomisk rådgivning - utleie av personell.;generic;personell;bookkeeping core, advisory;;
927658135;TALERA OSLO AS;6;;Drive regnskapsføring, økonomisk rådgivning og konsulentvirksomhet, utleie av personell.;generic;personell;bookkeeping core, advisory;;
987612479;TALLENT AS;15;;Utføre regnskapsførsel, konsulenttjenester og alt hva hermed står i forbindelse, samt deltagelse i andre virksomheter.;generic;deltagelse utføre;bookkeeping core, advisory;;
922159203;TALLHUSET AS;5;;Drive regnskapsrådgivning, regnskapsførertjeneste samt hva hermed står i forbindelse, herunder deltagelse i andre selskaper med lignende virksomhet.;generic;regnskapsførertjeneste regnskapsrådgivning;bookkeeping core;;
991142487;TALLVERKET AS;16;www.tallverket.no;Regnskaps- og konsulent virksomhet, og virksomhet som naturlig hører sammen med denne virksomhet.;generic;denne regnskaps-;bookkeeping core, advisory;;
977263506;TANA REGNSKAPSKONTOR AS;8;;Salg av regnskaps- og økonomitjenester.;generic;regnskaps- økonomitjenester;bookkeeping core;;
947857169;TANDEM AS;28;www.tandem.as;Å bedrive regnskapsførsel og rådgivning innen økonomi og regnskap og hva herunder står i for- bindelse, herunder å delta i andre virksomheter med tilsvarende virksomhet.;specific;bedrive bindelse delta for-;bookkeeping core, advisory;;
951235539;TAXIREGNSKAP AS;11;;Regnskapsføring for klienter, økonomisk rådgivning samt investering i verdipapirer og fast eiendom.;specific;fast klienter verdipapirer;bookkeeping core, advisory, unrelated trade;;
984257287;TAXIØKONOMI AS;7;;Regnskapstjenester, rådgivning og andre tjenester som hører naturlig til.;boilerplate;;bookkeeping core, advisory;;
980463230;TB REGNSKAP AS;6;;Eie og drive regnskapskontor.;generic;eie;bookkeeping core;;
988368156;TB ØKONOMI AS;10;;Regnskapsføring, økonomisk styring og rådgivning m.v.;generic;styring;bookkeeping core, advisory;;
976890469;TEMA REGNSKAP JESSHEIM  AS;6;;Yte regnskapstjenester for andre, økonomisk rådgivning samt delta i annen forretningsvirksomhet.;specific;delta forretningsvirksomhet yte;bookkeeping core, advisory;;
937430108;TEMA REGNSKAP OSLO AS;10;;Yte regnskapstjenester for andre, økonomisk råd- givning samt delta i annen forretningsvirksomhet.;specific;delta forretningsvirksomhet givning råd- yte;bookkeeping core;;
996381005;TENURA AS;5;www.tenura.no;Regnskapskontor som yter tjenester innen regnskap, skatt og lønn.;generic;lønn yter;bookkeeping core, payroll, audit/tax;;
932049937;THOR CONSULTING OSLO AS;8;;Regnskapsføring.;boilerplate;;bookkeeping core;;
977047226;THOR EGIL STØLEN AS;6;;Regnskapsvirksomhet og vikarbyråtjenester.;generic;regnskapsvirksomhet vikarbyråtjenester;bookkeeping core;;
989130846;TID OG PENGER AS;6;;Regnskapsførsel for andre, levere tjenester innen administrasjon, rådgivning og undervisning som har en naturlig sammenheng med dette.;specific;administrasjon enheng har undervisning;bookkeeping core, advisory;;
996131416;TIDY ACCOUNT AS;18;www.compensoas.no;Regnskap og bokføring for andre, samt salg av rådgivningstjenester.;generic;rådgivningstjenester;bookkeeping core, advisory;;
927898969;TIND REGNSKAP AS;5;www.tindregnskap.no/;Regnskaps- og konsulentvirksomhet og hva som står i forbindelse med dette, herunder delta i andre selskaper og foretak med lignende formål.;specific;delta foretak regnskaps- selskaper;bookkeeping core, advisory;;
992556668;TIND ØKONOMI AS;9;www.tindok.no;Bokføring, økonomisk rådgjeving og andre backofficefunksjoner. Annan forretningsførsel og generell rådgjeving av administrativ og annan art.;specific;administrativ annan art backofficefunksjoner forretningsførsel rådgjeving;bookkeeping core;;
931544802;TINDE ØKONOMI AS;8;;Regnskapsføring.;boilerplate;;bookkeeping core;;
919731176;TIQ REGNSKAP AS;7;;Regnskapsføring, herunder lønn og årsoppgjør, for klienter samt konsulentvirksomhet.;specific;klienter lønn årsoppgjør;bookkeeping core, payroll, advisory;;
989987429;TMF NORWAY AS;53;www.tmf-group.com;Utføre regnskapstjenester og tilknyttede tjenester for tredjeparter, herunder bokføring, lønnsadministrasjon, managment- og selskapssekretærtjenester, meverdiavgiftstjenester, lignende tjenester og virksomhet som står i forbindelse med dette.;specific;lønnsadministrasjon managment- meverdiavgiftstjenester selskapssekretærtjenester tilknyttede tredjeparter utføre;bookkeeping core, payroll;;
913130863;TO STREKER ØKONOMI AS;11;www.to-streker.no;Ekstern regnskapsførsel og økonomistyring, samt andre konsulenttjenester innenfor økonomi.;generic;ekstern økonomistyring;bookkeeping core, advisory;;
963890818;TOJA REGNSKAP AS;5;;Produktutvikling, produksjon, handel og tjenester, og hermed forbunden virksomhet, samt deltagelse i andre selskaper med økonomisk formål.;specific;deltagelse forbunden produktutvikling selskaper;unrelated trade;;
917992002;TONI ECONOMI AS;8;;Salg av regnskapsføring og konsulent til eksterne kunder.;generic;eksterne;bookkeeping core, advisory;;
935751527;TOPCONSULT AS;5;;Konsulentvirksomhet, handel, kjøp, salg og utleie av fast eiendom, samt all annen virksomhet som har forbindelse med dette, herunder deltagelse i andre selskaper med lignende formål.;generic;fast har;advisory, unrelated trade;;
930094757;TOPNOR REGNSKAP AS;5;www.topnor.no;Regnskapsførsel for andre selskaper, årsoppgjør og ligningspapirer, rådgiving.;specific;ligningspapirer selskaper årsoppgjør;bookkeeping core, advisory;;
974475642;TORP REGNSKAP AS;8;www.torpregnskap.no;Utføre regnskaps- og økonomitjenester, utvikling og salg av EDB-programmer, og det som naturlig hører dertil.;specific;dertil edb-progra regnskaps- utføre økonomitjenester;bookkeeping core, IT/data services;;
991324399;TORP ØKONOMI AS;20;www.torpokonomi.no;Regnskap, økonomistyring og personal.;generic;personal økonomistyring;bookkeeping core;;
952331043;TOTEN REGNSKAP AS;9;www.totenregnskap.no;Regnskapsførsel og økonomisk rådgivning, samt annen virksomhet forbundet med dette, herunder deltakelse i andre selskaper.;generic;forbundet;bookkeeping core, advisory;;
951228400;TRIO REGNSKAP AS;7;trioregnskapas.no;Regnskapsførsel for klienter.;generic;klienter;bookkeeping core;;
994457152;TRIPPEL REGNSKAP AS;8;;Regnskapsførervirksomhet, økonomisk konsulentvirksomhet, samt deltakelse i andre tilsvarende selskaper og det som herved står i forbindelse.;specific;deltakelse regnskapsførervirksomhet selskaper;bookkeeping core, advisory;;
929567374;TROLLTINDAN ØKONOMI AS;8;;Føre regnskap og aktiviteter i naturlig tilknytning til dette.;generic;aktiviteter føre;bookkeeping core;;
961739225;TRONDHEIM REGNSKAPSKONTOR AS;8;;Drive regnskapstjeneste, konsulenttjeneste og utleie samt hva hermed står i forbindelse med.;generic;konsulenttjeneste regnskapstjeneste;bookkeeping core, advisory;;
994260537;TRYGG-ØKONOMI AS;7;www.trygg-okonomi.no;Regnskapstjenester, økonomisk rådgivning, samt øvrige tjenester som naturlig faller inn herunder. Selskapet skal også kunne delta i andre selskaper.;specific;delta faller inn kunne selskaper øvrige;bookkeeping core, advisory;;
937130694;TRYSIL REGNSKAP AS;11;;Regnskapsføring.;boilerplate;;bookkeeping core;;
992420561;TRYSIL ØKONOMISENTER AS;11;;Regnskapsførsel og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
923095411;TRØNDELAG REGNSKAP AS;14;;Levere tjenester innen økonomi, regnskap og administrasjon.;generic;administrasjon;bookkeeping core;;
942442106;TRØNDELAG ØKONOMI & HR AS;22;www.troko.no;Å føre regnskap for andre, samt salg av administrative tjenester og hva hermed står i forbindelse, herunder delta i andre selskap med lignende formål.;specific;administrative delta føre;bookkeeping core;;
987529245;TUNE REGNSKAPS CONSULT AS;12;;Bedriftsrådgivning, regnskap og økonomi, samt å foreta investeringer.;generic;bedriftsrådgivning foreta;bookkeeping core, advisory;;
980383458;TVEDESTRAND REGNSKAPSBYRÅ AS;8;;Drive regnskapskontor - konsulenttjenester.;boilerplate;;bookkeeping core, advisory;;
923098097;TYSVÆR REGNSKAP AS;8;;Regnskapsførsel.;boilerplate;;bookkeeping core;;
946037230;TØCO A/S;26;;Regnskapsføring og andre tjenester i forbindelse med næringsdrivendes økonomidisposisjoner, samt skal det kunne delta i andre selskaper med økonomisk formål.;specific;delta kunne næringsdrivendes selskaper økonomidisposisjoner;bookkeeping core;;
927657899;UNIKUM REGNSKAP AS;5;unikumregnskap.no/;Salg av regnskapsføringstjenester og økonomisk rådgivning. Kurs innenfor regnskapsrelaterte aktiviteter.;specific;aktiviteter kurs regnskapsføringstjenester regnskapsrelaterte;bookkeeping core, advisory;;
944473815;UVDAL REGNSKAPSSERVICE AS;12;;Virksomhet som regnskapskontor og enhver virksom- het som står i forbindelse med dette, herunder å delta i andre selskap med lignende virksomhet.;specific;delta enhver het virksom-;bookkeeping core;;
920341624;V-ØKONOMI AS;9;vokonomi.no;Økonomiske tjenester og autorisert regnskapførervirksomhet.;generic;autorisert regnskapførervirksomhet;bookkeeping core;;
813600552;VA-RA REGNSKAPSSERVICE AS;7;;Autorisert regnskapsførerselskap.;generic;autorisert regnskapsførerselskap;bookkeeping core;;
920412890;VALUE FREDRIKSTAD AS;17;www.value.no/steder/fredrikstad;Regnskapsføring.;boilerplate;;bookkeeping core;;
915156975;VALUE GROUP AS;225;www.value.no;Regnskap og bokføring, samt dertil tilhørende virksomhet. Konsulentvirksomhet.;generic;dertil tilhørende;bookkeeping core, advisory;;
915612792;VALUE GROUP HOLDING AS;18;www.value.no;Konsulentvirksomhet. Bedriftsøkonomisk rådgivning. Investeringsselskap. Kjøp av aksjer og andeler i ulike selskaper. Utvikling av teknologi og programvare.;specific;bedriftsøkonomisk investeringsselskap programvare selskaper teknologi;advisory, IT/data services;;
919935669;VALUE VESTBY AS;13;;Regnskapsføring for alle former for nærings- drivende, og i tillegg skal selskapet drive handel og annen virksomhet som naturlig hører inn under dette.;specific;drivende former inn nærings- tillegg;bookkeeping core, unrelated trade;;
921957661;VAXA ØKONOMI AS;5;;Drift av regnskapskontor, herunder rådgivning innenfor økonomi og organisasjon. Eie aksjer og andeler i andre selskaper.;specific;eie organisasjon selskaper;bookkeeping core, advisory;;
992106468;VEKSTRA HARDANGER OG VOSS AS;25;www.vekstra.no;Rekneskapsføring, økonomisk rådgjeving, administrativ tenesteyting og anna konsulentverksemd.;specific;administrativ anna konsulentverksemd rekneskapsføring rådgjeving tenesteyting;advisory;;
933449319;VEST REGNSKAP OG RÅDGIVING AS;7;;Regnskapsføring.;boilerplate;;bookkeeping core;;
981034007;VEST TELEMARK ØKONOMI OG REKNESKAP AS;10;;Rekneskapskontor.;generic;rekneskapskontor;;;
943785805;VEST-TELEMARK REKNESKAPSSERVICE AS;8;www.vtr.no;Drive rekneskaps- og servicetenester ovanfor næringsdrivande og privatpersonar i Vest-Telemark og det som naturleg høyrer saman med slik verksemd;specific;høyrer naturleg næringsdrivande ovanfor privatpersonar rekneskaps- saman servicetenester verksemd vest-telemark;;;
982913195;VESTMAR REGNSKAP AS;21;;Regnskapstjenester med tilhørende virksomhet.;generic;tilhørende;bookkeeping core;;
983041809;VESTVÅGØY REGNSKAP AS;7;;Regnskapsvirksomhet. Utleie av eiendom.;generic;regnskapsvirksomhet;bookkeeping core, unrelated trade;;
988394920;VIEGO REGNSKAP AS;13;;Salg av regnskapstjenester og beslektede tjenester.;generic;beslektede;bookkeeping core;;
987260335;VIEW GROUP AS;368;www.viewledger.no;Regnskap og bokføring Bedriftsrådgivning.;generic;bedriftsrådgivning;bookkeeping core, advisory;;
998497914;VIEW MARITIME AS;13;www.viewmaritime.com;Regnskap og bokføring. Bedriftsrådgivning.;generic;bedriftsrådgivning;bookkeeping core, advisory;;
934560892;VIEW PROCURATOR AS;41;;Å yte tjenester knyttet til administrasjon og forretningsførsel, herunder regnskapsførsel og rådgivning, være depotmottaker for alternative investeringsfond, samt hva naturlig følger med dette, herunder investere i andre selskaper knyttet til slik virksomhet.;specific;administrasjon alternative depotmottaker forretningsførsel følger investere investeringsfond knyttet selskaper være yte;bookkeeping core, advisory;;
979868626;VIK REKNESKAP AS;7;;Bokføring.;boilerplate;;bookkeeping core;;
995526808;VIKEN REGNSKAP AS;11;;Regnskapskontor.;boilerplate;;bookkeeping core;;
930369659;VIMENTE AS;6;;Drive regnskapskontor, selge regnskapstjenester og økonomisk bistand til alle typer næringsdrivende.;boilerplate;;bookkeeping core;;
928834875;VINJE & ERIKSEN AS;13;vinjeeriksen.no;Regnskaps- og rådgivningstjenester.;generic;regnskaps- rådgivningstjenester;bookkeeping core, advisory;;
